"Symbol","trade_date","close_price","volume","daily_return_pct","ma_7day","ma_30day"
"META","2023-07-13","311.24","30281000","-0.07","296.79","280.08"
"NVDA","2023-07-13","45.94","478204000","3.28","43.02","41.34"
"MSFT","2023-07-13","336.23","20567200","0.91","330.93","328.88"
"GOOGL","2023-07-13","123.61","44297900","2.99","118.87","120.90"
"AAPL","2023-07-13","188.25","41342300","0.02","187.84","183.46"
"GOOGL","2023-07-12","118.04","30404400","0.11","118.22","120.87"
"MSFT","2023-07-12","330.87","29995300","0.18","330.27","328.51"
"NVDA","2023-07-12","43.87","481277000","2.02","42.51","41.14"
"AMZN","2023-07-12","130.80","54022800","0.38","129.35","126.72"
"AAPL","2023-07-12","187.49","60750200","0.05","188.11","183.02"
"META","2023-07-12","307.19","36677100","2.52","292.90","278.39"
"TSLA","2023-07-12","271.99","95672100","-1.57","274.95","249.92"
"MSFT","2023-07-11","326.23","26698200","0.43","330.74","328.36"
"AAPL","2023-07-11","185.82","46638100","-0.57","188.70","182.55"
"TSLA","2023-07-11","269.79","91972400","0.42","273.49","247.29"
"GOOGL","2023-07-11","116.26","23078800","0.73","118.32","121.06"
"AMZN","2023-07-11","128.78","49951500","0.81","129.29","126.37"
"META","2023-07-11","296.22","27585900","1.49","289.73","276.83"
"NVDA","2023-07-11","42.37","298244000","-0.18","42.29","40.97"
"MSFT","2023-07-10","325.60","32791400","-0.83","331.10","328.15"
"NVDA","2023-07-10","42.15","353908000","-1.12","42.06","40.83"
"AMZN","2023-07-10","127.13","61889300","-1.50","129.16","125.91"
"AAPL","2023-07-10","186.35","59922200","-0.34","188.91","182.05"
"META","2023-07-10","292.06","37058300","-0.49","287.35","275.32"
"TSLA","2023-07-10","269.61","119425400","-2.48","271.74","244.45"
"GOOGL","2023-07-10","115.58","35315200","-1.56","118.60","121.27"
"AAPL","2023-07-07","188.39","46815000","-0.38","189.00","181.50"
"META","2023-07-07","288.51","25586000","-0.56","286.10","273.83"
"TSLA","2023-07-07","274.43","113879200","-1.44","269.83","241.56"
"MSFT","2023-07-07","330.89","21214800","-0.62","331.67","327.56"
"AMZN","2023-07-07","129.78","41992300","0.93","129.43","125.56"
"GOOGL","2023-07-07","118.58","21709500","-0.52","119.13","121.41"
"NVDA","2023-07-07","42.47","355881000","0.43","41.91","40.44"
"NVDA","2023-07-06","42.07","303582000","0.62","41.82","40.05"
"AAPL","2023-07-06","189.51","45094300","1.04","188.63","180.87"
"AMZN","2023-07-06","128.36","40639900","0.09","129.35","125.07"
"TSLA","2023-07-06","276.54","120332100","-0.56","266.37","238.60"
"GOOGL","2023-07-06","119.21","24745200","0.26","118.97","121.51"
"META","2023-07-06","289.96","47600500","-1.32","285.61","272.38"
"MSFT","2023-07-06","334.87","28161200","1.18","331.30","326.84"
"AAPL","2023-07-05","189.04","46920300","-0.13","187.71","180.29"
"TSLA","2023-07-05","282.48","131530900","1.31","261.30","235.68"
"NVDA","2023-07-05","42.29","323618000","0.43","41.61","39.68"
"MSFT","2023-07-05","331.80","18172400","0.91","329.52","326.19"
"GOOGL","2023-07-05","120.84","27584800","2.11","118.72","121.68"
"AMZN","2023-07-05","130.38","35895400","0.11","129.20","124.62"
"META","2023-07-05","292.33","33865500","2.34","283.69","270.94"
"AMZN","2023-07-03","130.22","28264800","-0.46","129.05","124.15"
"MSFT","2023-07-03","331.65","12508700","-0.35","329.08","325.54"
"AAPL","2023-07-03","190.15","31458200","-0.68","187.05","179.76"
"META","2023-07-03","284.04","8629300","-0.24","282.89","269.33"
"NVDA","2023-07-03","42.38","198209000","-0.24","41.59","39.31"
"GOOGL","2023-07-03","119.00","14467900","0.55","118.80","121.71"
"TSLA","2023-07-03","279.82","119685900","1.20","257.60","232.27"
"META","2023-06-30","284.99","19694900","0.78","282.73","268.03"
"NVDA","2023-06-30","42.27","501148000","1.49","41.68","38.96"
"GOOGL","2023-06-30","118.80","29532200","-0.39","119.26","121.81"
"AAPL","2023-06-30","191.64","85213200","1.22","186.28","179.18"
"MSFT","2023-06-30","334.15","26832800","0.83","329.32","324.90"
"TSLA","2023-06-30","261.77","112620800","0.45","255.43","228.84"
"AMZN","2023-06-30","130.36","54350700","0.69","129.04","123.75"
"NVDA","2023-06-29","40.79","380514000","-1.77","41.79","38.55"
"MSFT","2023-06-29","328.76","16997000","0.10","328.34","324.03"
"META","2023-06-29","279.58","15395700","-1.04","281.97","266.56"
"AAPL","2023-06-29","187.32","46347300","0.27","184.87","178.48"
"TSLA","2023-06-29","257.50","131283400","-0.21","255.10","225.91"
"AMZN","2023-06-29","127.90","40761000","-0.68","128.25","123.25"
"GOOGL","2023-06-29","118.21","24090900","-0.12","119.38","121.85"
"TSLA","2023-06-28","256.24","159770800","2.62","257.52","222.88"
"AMZN","2023-06-28","129.04","52149500","0.08","127.95","122.77"
"GOOGL","2023-06-28","119.28","27091400","2.64","119.95","121.86"
"META","2023-06-28","283.31","16722100","0.17","282.37","265.14"
"MSFT","2023-06-28","329.55","20259500","0.36","328.76","323.25"
"NVDA","2023-06-28","41.09","582639000","1.12","42.21","38.16"
"AAPL","2023-06-28","186.98","51216800","0.70","184.22","177.90"
"TSLA","2023-06-27","250.21","164968200","2.87","258.13","219.88"
"NVDA","2023-06-27","41.85","462175000","2.64","42.44","37.76"
"META","2023-06-27","285.06","26108300","1.79","281.76","263.61"
"GOOGL","2023-06-27","117.44","39535900","1.07","120.42","121.74"
"AMZN","2023-06-27","129.18","46801000","0.43","127.44","122.18"
"AAPL","2023-06-27","185.80","50730800","1.17","183.61","177.34"
"MSFT","2023-06-27","328.29","24354100","0.82","329.67","322.36"
"AAPL","2023-06-26","183.05","48088700","-0.83","183.32","176.83"
"TSLA","2023-06-26","241.05","179990600","-3.61","258.94","217.14"
"NVDA","2023-06-26","40.60","594322000","-4.31","42.55","37.31"
"AMZN","2023-06-26","127.33","59989300","-1.55","127.15","121.55"
"META","2023-06-26","276.54","24232700","-3.54","281.02","261.84"
"MSFT","2023-06-26","322.43","21520600","-1.53","331.57","321.50"
"GOOGL","2023-06-26","117.45","33969900","-2.00","121.38","121.71"
"MSFT","2023-06-23","328.73","23146900","0.20","332.80","320.88"
"GOOGL","2023-06-23","121.42","34913600","0.79","122.14","121.65"
"AMZN","2023-06-23","129.33","71927800","0.17","127.02","121.04"
"META","2023-06-23","286.73","51092000","2.56","280.29","260.43"
"AAPL","2023-06-23","184.44","53117000","0.61","183.14","176.44"
"NVDA","2023-06-23","42.18","358140000","-0.60","42.89","36.91"
"TSLA","2023-06-23","256.60","177460800","-1.04","261.19","214.84"
"AAPL","2023-06-22","184.76","51245300","1.77","182.66","176.00"
"META","2023-06-22","282.90","17563100","2.08","277.82","258.59"
"GOOGL","2023-06-22","122.23","26952200","2.63","122.35","121.30"
"TSLA","2023-06-22","264.61","166875900","5.52","261.49","211.91"
"NVDA","2023-06-22","42.99","417737000","1.83","42.72","36.46"
"MSFT","2023-06-22","333.34","23556800","1.67","332.69","320.11"
"AMZN","2023-06-22","130.15","90354600","3.86","126.63","120.40"
"AMZN","2023-06-21","124.83","52137700","-0.64","126.12","119.62"
"NVDA","2023-06-21","43.01","551603000","-1.05","42.21","35.98"
"META","2023-06-21","279.69","20556200","-0.67","275.86","256.88"
"MSFT","2023-06-21","327.30","25117800","-0.84","331.59","319.02"
"AAPL","2023-06-21","181.75","49515700","-0.51","182.21","175.49"
"TSLA","2023-06-21","259.46","211797100","-5.70","259.38","208.72"
"GOOGL","2023-06-21","119.65","30306300","-1.51","122.42","120.78"
"AAPL","2023-06-20","182.79","49799100","0.33","181.79","175.14"
"TSLA","2023-06-20","274.45","165611200","4.95","257.23","205.80"
"MSFT","2023-06-20","331.71","26375400","-0.37","330.64","318.18"
"NVDA","2023-06-20","43.78","451153000","1.88","41.60","35.52"
"GOOGL","2023-06-20","122.18","26097500","0.14","122.66","120.36"
"META","2023-06-20","282.36","20701600","2.01","273.49","255.28"
"AMZN","2023-06-20","125.78","56930100","0.65","125.92","118.99"
"AAPL","2023-06-16","182.70","101256200","-0.97","181.16","174.76"
"NVDA","2023-06-16","42.66","655709000","-1.74","40.84","35.01"
"TSLA","2023-06-16","260.54","167915600","0.63","251.58","202.32"
"MSFT","2023-06-16","335.91","46552000","-2.56","328.85","317.27"
"AMZN","2023-06-16","125.49","84247100","-1.74","125.70","118.31"
"GOOGL","2023-06-16","122.60","45535600","-1.91","122.52","119.78"
"META","2023-06-16","279.05","43127700","-1.32","270.69","253.58"
"META","2023-06-15","279.87","25973500","3.50","268.22","252.00"
"MSFT","2023-06-15","341.57","38899100","3.15","326.19","316.04"
"AMZN","2023-06-15","127.11","60458500","1.52","125.10","117.60"
"GOOGL","2023-06-15","124.15","35246300","1.58","122.37","119.15"
"NVDA","2023-06-15","42.62","568622000","0.12","40.10","34.51"
"TSLA","2023-06-15","255.90","160171200","3.02","246.44","199.01"
"AAPL","2023-06-15","183.78","65433200","1.11","180.16","174.12"
"AMZN","2023-06-14","126.42","52422500","-0.22","125.02","116.82"
"NVDA","2023-06-14","42.97","740465000","5.32","39.53","34.02"
"META","2023-06-14","271.45","19175100","0.54","266.70","250.52"
"MSFT","2023-06-14","331.01","26003800","0.90","324.17","314.59"
"AAPL","2023-06-14","181.74","57462900","0.32","179.20","173.50"
"TSLA","2023-06-14","256.79","170575500","-1.30","241.50","195.83"
"GOOGL","2023-06-14","122.74","30592300","0.46","122.69","118.50"
"AAPL","2023-06-13","181.11","54929100","0.28","178.58","172.98"
"TSLA","2023-06-13","258.71","162384300","2.05","235.90","192.62"
"GOOGL","2023-06-13","122.90","22278300","-0.92","123.02","117.89"
"AMZN","2023-06-13","126.66","50564800","-1.14","124.86","116.06"
"MSFT","2023-06-13","328.02","22951300","-0.05","323.98","313.52"
"META","2023-06-13","269.44","16164000","-1.30","266.43","249.39"
"NVDA","2023-06-13","40.99","613208000","2.08","38.98","33.52"
"AMZN","2023-06-12","126.57","51338000","2.06","124.52","115.24"
"TSLA","2023-06-12","249.83","150337900","0.76","229.51","189.39"
"MSFT","2023-06-12","325.62","24260300","1.00","324.13","312.56"
"META","2023-06-12","269.17","15442500","1.45","266.61","248.46"
"GOOGL","2023-06-12","122.71","28306400","0.69","123.14","117.34"
"NVDA","2023-06-12","39.45","388701000","0.72","38.74","33.12"
"AAPL","2023-06-12","181.59","54274900","1.39","178.25","172.52"
"MSFT","2023-06-09","320.66","22529000","0.55","324.23","311.73"
"AMZN","2023-06-09","123.43","51396000","-0.52","123.98","114.53"
"NVDA","2023-06-09","38.74","427717000","-0.68","38.78","32.73"
"TSLA","2023-06-09","244.40","200242400","-1.87","223.46","186.54"
"GOOGL","2023-06-09","121.31","23778300","-0.02","123.15","116.81"
"META","2023-06-09","263.11","16949800","0.94","266.83","247.44"
"AAPL","2023-06-09","178.79","48900000","-0.30","177.73","172.05"
"AAPL","2023-06-08","178.40","50214900","1.50","177.20","171.63"
"NVDA","2023-06-08","38.48","417772000","2.08","38.65","32.34"
"TSLA","2023-06-08","234.86","164489700","4.75","217.68","183.73"
"META","2023-06-08","262.74","20899400","1.52","266.80","246.57"
"MSFT","2023-06-08","319.16","23277700","0.41","324.46","310.99"
"AMZN","2023-06-08","124.25","62159300","1.01","123.57","114.08"
"GOOGL","2023-06-08","121.22","29389200","-0.07","123.24","116.32"
"GOOGL","2023-06-07","121.58","52539000","-3.52","123.46","115.71"
"AMZN","2023-06-07","121.23","95663300","-4.55","123.20","113.44"
"META","2023-06-07","261.77","26163600","-2.97","266.51","244.74"
"AAPL","2023-06-07","175.69","61944600","-0.35","176.74","171.07"
"MSFT","2023-06-07","317.31","40717100","-2.49","325.29","309.99"
"NVDA","2023-06-07","37.45","511998000","-3.70","38.87","31.96"
"TSLA","2023-06-07","224.57","185710800","-1.50","212.87","181.03"
"GOOGL","2023-06-06","126.36","26638300","1.03","123.76","115.09"
"AAPL","2023-06-06","177.06","64848400","-0.42","176.40","170.60"
"NVDA","2023-06-06","38.62","388729000","-0.45","39.08","31.59"
"AMZN","2023-06-06","126.61","45695200","1.23","123.04","112.81"
"MSFT","2023-06-06","327.42","20396200","-0.49","326.63","308.41"
"TSLA","2023-06-06","221.31","146911600","2.39","208.38","178.90"
"META","2023-06-06","269.24","19419000","0.36","266.28","242.89"
"META","2023-06-05","269.51","20742900","0.40","263.67","240.96"
"GOOGL","2023-06-05","125.07","32305500","1.61","123.22","114.39"
"AAPL","2023-06-05","177.43","121946500","-1.67","175.53","170.13"
"AMZN","2023-06-05","125.30","47950100","1.57","121.38","112.13"
"MSFT","2023-06-05","329.64","21307100","0.21","325.54","306.69"
"NVDA","2023-06-05","39.14","396094000","0.67","38.99","31.20"
"TSLA","2023-06-05","217.61","151143100","-0.09","203.12","176.94"
"MSFT","2023-06-02","329.11","25873800","0.34","322.44","305.03"
"NVDA","2023-06-02","39.29","482731000","-1.92","37.75","30.80"
"AAPL","2023-06-02","178.78","61996900","-0.04","174.43","169.65"
"GOOGL","2023-06-02","123.74","26980100","0.55","122.49","113.71"
"TSLA","2023-06-02","213.97","164398400","1.82","198.16","175.19"
"META","2023-06-02","270.72","19416900","-0.02","260.52","239.02"
"AMZN","2023-06-02","124.25","61264400","-0.54","120.16","111.52"
"NVDA","2023-06-01","39.74","635873000","3.33","36.52","30.39"
"GOOGL","2023-06-01","122.79","30772700","0.73","122.19","113.07"
"MSFT","2023-06-01","326.34","26773900","2.04","319.62","303.39"
"META","2023-06-01","270.72","25609500","2.52","256.85","237.05"
"AMZN","2023-06-01","122.77","54375100","1.72","118.84","110.84"
"TSLA","2023-06-01","207.52","148029900","2.43","194.13","173.49"
"AAPL","2023-06-01","177.93","68901800","1.34","173.11","169.17"
"AAPL","2023-05-31","175.12","99625300","-0.05","172.28","168.75"
"AMZN","2023-05-31","120.58","72800800","-0.72","117.73","110.23"
"GOOGL","2023-05-31","121.95","37325800","0.10","122.38","112.42"
"META","2023-05-31","262.88","25473700","1.82","253.41","235.17"
"NVDA","2023-05-31","37.80","1002580000","-4.19","35.29","30.00"
"TSLA","2023-05-31","203.93","150711700","2.08","191.47","172.59"
"MSFT","2023-05-31","322.23","45950600","-1.17","318.02","301.93"
"TSLA","2023-05-30","201.16","128818700","0.53","188.07","171.94"
"AAPL","2023-05-30","175.17","55964400","0.19","171.98","168.39"
"NVDA","2023-05-30","40.08","923401000","-1.19","34.36","29.66"
"GOOGL","2023-05-30","122.74","35076700","-1.57","122.36","111.81"
"META","2023-05-30","260.70","23816500","-1.03","250.70","233.62"
"AMZN","2023-05-30","121.66","64314800","-0.58","117.11","109.62"
"MSFT","2023-05-30","325.00","29503100","-1.20","316.61","300.60"
"TSLA","2023-05-26","193.17","162061500","4.63","184.60","171.47"
"AMZN","2023-05-26","120.11","96779900","3.51","116.61","108.99"
"MSFT","2023-05-26","326.64","36630600","2.74","314.83","299.19"
"GOOGL","2023-05-26","123.68","35635900","1.17","122.25","111.23"
"NVDA","2023-05-26","38.91","714397000","2.79","33.15","29.22"
"AAPL","2023-05-26","173.33","54835000","1.22","171.66","167.98"
"META","2023-05-26","260.22","25727200","3.60","248.48","232.17"
"AMZN","2023-05-25","115.00","66496700","-1.40","115.95","108.40"
"NVDA","2023-05-25","37.95","1543911000","-1.41","31.90","28.82"
"AAPL","2023-05-25","170.92","56058300","0.34","171.28","167.64"
"GOOGL","2023-05-25","122.55","42317000","-0.84","121.71","110.71"
"MSFT","2023-05-25","319.80","43301700","0.83","312.18","297.64"
"META","2023-05-25","250.94","22371400","-0.28","245.71","230.83"
"TSLA","2023-05-25","184.47","96870700","-1.11","181.84","171.19"
"GOOGL","2023-05-24","119.99","34182600","-0.18","121.15","110.17"
"META","2023-05-24","247.48","17724300","1.60","243.74","229.76"
"NVDA","2023-05-24","30.51","721419000","1.09","30.65","28.43"
"AMZN","2023-05-24","116.75","63487900","1.21","115.72","107.98"
"TSLA","2023-05-24","182.90","137605100","0.37","179.28","171.24"
"MSFT","2023-05-24","307.96","23384900","-0.28","310.10","296.44"
"AAPL","2023-05-24","169.78","45143500","0.44","171.15","167.39"
"AAPL","2023-05-23","169.50","50747300","-0.91","171.18","166.99"
"GOOGL","2023-05-23","121.64","34046300","-1.29","120.53","109.64"
"MSFT","2023-05-23","309.34","30797200","-1.49","309.39","295.43"
"NVDA","2023-05-23","30.66","356253000","-1.01","30.42","28.30"
"TSLA","2023-05-23","185.77","156952100","-0.23","176.91","171.16"
"META","2023-05-23","245.03","17748100","-0.03","242.27","228.59"
"AMZN","2023-05-23","114.99","67576300","0.63","114.93","107.35"
"META","2023-05-22","246.60","27738500","1.19","240.43","227.50"
"AMZN","2023-05-22","115.01","70741100","-1.51","114.25","106.85"
"TSLA","2023-05-22","188.87","132001400","4.52","174.37","171.20"
"AAPL","2023-05-22","172.11","43570900","0.13","171.32","166.63"
"NVDA","2023-05-22","31.15","372000000","0.89","30.09","28.18"
"GOOGL","2023-05-22","124.11","35253000","1.72","119.81","109.07"
"MSFT","2023-05-22","315.15","24115700","0.81","308.41","294.35"
"MSFT","2023-05-19","312.37","27546700","0.51","306.77","293.29"
"GOOGL","2023-05-19","121.84","41353400","-0.64","118.61","108.45"
"AMZN","2023-05-19","116.25","55056300","-1.62","113.85","106.42"
"META","2023-05-19","243.94","21733600","-0.74","238.66","226.39"
"NVDA","2023-05-19","31.24","473908000","-0.86","29.72","28.06"
"TSLA","2023-05-19","180.14","136196700","1.68","171.97","171.05"
"AAPL","2023-05-19","173.06","55809500","-0.70","171.23","166.22"
"NVDA","2023-05-18","31.65","748725000","4.17","29.38","27.92"
"MSFT","2023-05-18","312.54","27276000","1.27","305.83","292.39"
"META","2023-05-18","245.14","22943300","2.30","236.87","225.41"
"AMZN","2023-05-18","118.15","73174100","1.25","112.98","105.95"
"GOOGL","2023-05-18","121.91","35234200","1.55","117.05","107.98"
"TSLA","2023-05-18","176.89","109520300","1.53","170.32","171.22"
"AAPL","2023-05-18","172.95","65496700","1.18","170.97","165.87"
"AMZN","2023-05-17","115.50","65655200","0.53","111.34","105.38"
"META","2023-05-17","240.81","21193100","1.69","234.96","224.24"
"NVDA","2023-05-17","30.15","432535000","2.01","28.94","27.76"
"AAPL","2023-05-17","170.62","57951600","0.57","170.47","165.49"
"TSLA","2023-05-17","173.86","125473600","3.24","169.21","171.50"
"MSFT","2023-05-17","308.11","24315000","0.55","304.12","291.25"
"GOOGL","2023-05-17","119.93","33323600","1.03","114.85","107.37"
"META","2023-05-16","237.16","18163800","1.29","233.65","223.32"
"NVDA","2023-05-16","29.19","449405000","1.29","28.79","27.67"
"MSFT","2023-05-16","305.22","26730300","0.62","303.27","290.36"
"AMZN","2023-05-16","113.40","71472900","2.12","109.95","104.99"
"TSLA","2023-05-16","166.52","98288800","0.53","168.92","172.13"
"GOOGL","2023-05-16","118.61","45035600","2.59","113.00","106.84"
"AAPL","2023-05-16","170.01","42110300","0.05","170.55","165.25"
"META","2023-05-15","237.20","20653200","0.82","232.80","222.47"
"MSFT","2023-05-15","302.99","16336500","0.12","303.12","289.56"
"AAPL","2023-05-15","170.01","37266700","-0.63","170.73","165.05"
